full_sample_id,timepoint,date,species,month,site,file.name,series,histo company,scale,units,sex,stage,length,width,total gametes,Notes,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,3,41.999,29.496,50,,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,3,44.667,27.031,50,,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,3,46.899,38.73,50,,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,4,66.305,44.109,50,,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,4,59.995,37.469,50,,
_AST-FLD-TP4_,TP4,6/4/21,Astrangia poculata,June,,AST-FLD-TP4.vsi,14,PP,3.6547,microns,female,4,57.758,44.659,50,,
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,2,24.381,24.207,50,"labelled just FLD_4_TP4, there was no 1 and 2 from NOVA",
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,2,26.124,19.284,50,,
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,2,20.884,17.021,50,,
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,3,58.564,33.115,50,,
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,3,44.942,22.822,50,,
_FLD-4-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_4_TP4.vsi,14,NOVA,7.3049,microns,female,3,47.719,31.276,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,1,6.184,4.143,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,1,8.89,7.276,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,1,11.967,8.697,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,2,31.835,16.811,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,2,32.423,18.088,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,2,27.76,14.456,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,3,47.042,27.549,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,3,46.063,29.631,50,,
_FLD-6-TP4-1_,TP4-1,6/4/21,Astrangia poculata,June,,Image_FLD_6_TP4.vsi,14,NOVA,7.3049,microns,female,3,45.291,44.849,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,2,33.061,33.382,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,2,31.267,27.888,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,2,37.156,20.04,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,3,82.581,49.971,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,3,72.742,45.534,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,3,67.49,55.729,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,4,115.976,43.768,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,4,92.145,48.812,50,,
_FLD-11-TP5_,TP5,6/26/21,Astrangia poculata,June,,01FLD-11-TP5.vsi,,PP,3.6525,microns,male,4,82.552,48.991,50,,
_FLD-1_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image_04.vsi,20,PP,3.6525,microns,NA,0,0,0,0,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,3,58.455,41.62,50,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,3,48.134,38.308,50,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,3,49.686,30.141,50,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,4,99.598,46.668,50,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,4,122.15,39.458,50,,
_FLD-2_TP5_,TP5,6/26/21,Astrangia poculata,June,,Image.vsi,44,PP,3.6547,microns,male,4,94.062,51.992,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,2,43.777,16.562,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,2,21.124,13.549,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,2,28.916,16.463,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,3,57.574,33.129,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,3,35.066,33.129,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,3,45.615,28.54,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,4,98.923,60.553,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,4,95.846,64.611,50,,
_FLD-10-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-10-TP5.vsi,14,PP,3.6525,microns,female,4,124.494,36.767,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,2,35.733,21.116,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,2,33.242,18.19,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,2,28.671,24.963,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,3,101.848,46.528,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,3,95.356,44.786,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,3,88.618,46.321,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,4,147.7,19.717,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,4,101.402,43.901,50,,
_FLD-3-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-3-TP5.vsi,26,PP,3.6547,microns,male,4,234.214,55.57,50,,
_FLD-7-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-7-TP5.vsi,14,PP,3.6547,microns,female,2,36.36,19.481,9,,
_FLD-7-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-7-TP5.vsi,14,PP,3.6547,microns,female,2,26.911,16.181,9,,
_FLD-7-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-7-TP5.vsi,14,PP,3.6547,microns,female,2,49.517,23.316,9,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,2,56.581,22.991,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,2,61.608,16.742,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,2,47.948,25.831,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,3,83.246,39.511,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,3,62.388,50.894,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,3,63.05,46.435,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,4,101.784,62.167,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,4,129.365,62.222,50,,
_FLD-6-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-6-TP5.vsi,14,PP,3.6547,microns,female,4,95.711,52.904,50,,
_FLD-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-TP5.vsi,14,PP,3.6547,microns,NA,0,0,0,0,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,2,52.256,17.499,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,2,53.049,22.337,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,2,40.941,20.181,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,3,63.849,49.627,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,3,66.469,40.039,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,3,78.464,45.888,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,4,93.279,56.681,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,4,103.926,78.974,50,,
_FLD-4-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-4-TP5.vsi,14,PP,3.6547,microns,female,4,109.941,73.663,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,2,41.677,29.47,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,2,52.955,29.47,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,2,40.511,28.478,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,3,73.167,58.94,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,3,71.645,64.907,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,3,92.378,54.351,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,4,112.907,73.387,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,4,136.6,78.016,50,,
_FLD-5-TP5_,TP5,6/26/21,Astrangia poculata,June,,FLD-5-TP5.vsi,14,PP,3.6547,microns,female,4,112.156,48.455,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,2,37.07,26.415,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,2,53.015,39.602,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,2,46.514,35.709,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,3,101.524,58.51,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,3,116.427,55.444,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,3,146.581,54.338,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,4,158.909,53.461,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,4,125.409,38.306,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,4,126.543,55.403,50,,
_FLD-4-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-4-TP6.vsi,14,PP,3.6547,microns,male,5,187.918,59.758,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,89.852,53.494,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,93.856,67.697,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,81.211,47.969,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,110.199,84.45,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,113.872,72.151,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,113.844,77.111,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,1,28.494,22.178,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,1,20.57,13.463,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,2,30.812,19.768,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,2,40.019,23.173,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,2,41.042,25.059,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,3,95.443,62.919,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,3,102.675,63.261,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,3,100.86,64.429,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,4,145.038,91.937,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,4,119.676,65.24,50,,
_FLD-1-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-1-TP6.vsi,14,PP,3.6547,microns,female,4,121.32,78.638,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,3,93.672,62.92,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,3,97.948,62.317,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,3,117.985,90.814,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,4,135.1,102.903,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,4,167.343,100.815,50,,
_FLD-5-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-5-TP6.vsi,14,PP,3.6547,microns,female,4,132.328,66.769,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,3,186.076,70.627,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,3,143.089,62.08,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,3,146.072,66.399,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,4,164.84,63.073,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,4,135.174,64.052,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,4,162.068,94.196,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,5,166.42,69.127,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,5,155.949,84.813,50,,
_FLD-3_TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-3_TP6.vsi,14,PP,3.6547,microns,male,5,145.715,43.318,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,72.342,47.252,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,67.199,48.86,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,3,73.264,56.276,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,102.214,85.001,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,102.599,72.573,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,4,100.26,67.998,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,5,117,95.568,50,,
_FLD-2-TP6_,TP6,7/24/21,Astrangia poculata,July,,FLD-2-TP6.vsi,14,PP,3.6547,microns,female,5,117.672,93.389,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,3,135.331,60.754,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,3,155.518,64.465,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,3,108.504,38.762,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,4,193.611,84.751,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,4,157.98,37.248,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,4,146.204,59.307,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,5,91.466,46.326,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,5,197.91,109.286,50,,
_FLD-1-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-1-TP7.vsi,14,PP,3.6547,microns,male,5,108.692,54.233,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,2,31.418,14.136,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,2,48.082,23.333,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,2,25.155,23.45,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,3,68.319,58.89,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,3,75.869,59.087,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,3,101.256,70.931,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,4,75.866,34.144,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,4,72.987,37.312,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,4,62.845,41.662,50,,
_FLD-2-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-2-TP7.vsi,14,PP,3.6547,microns,male,5,81.194,52.033,50,,
_FLD-3-TP7_,TP7,9/2/21,Astrangia poculata,September,,Image_FLD_3-_TP7.vsi,20,NOVA,7.3049,microns,NA,0,0,0,0,,
_FLD-4-TP7_,TP7,9/2/21,Astrangia poculata,September,,Image_FLD_3-_TP7.vsi,22,NOVA,7.3049,microns,NA,0,0,0,0,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,1,25.65,13.952,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,1,27.688,18.355,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,1,29.173,20.838,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,2,54.868,36.134,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,2,48.233,25.773,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,2,42.225,25.179,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,3,67.432,42.81,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,3,92.233,61.798,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,3,84.738,61.952,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,4,127.445,68.107,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,4,129.955,78.948,50,,
_FLD-5-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-5-TP7.vsi,14,PP,3.6547,microns,female,4,121.243,45.792,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,1,20.811,17.647,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,1,28.283,19.48,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,1,26.051,25.54,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,2,46.794,34.206,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,2,56.277,22.311,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,2,34.14,19.372,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,3,70.154,42.907,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,3,75.768,33.646,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,3,69.362,41.388,50,,
_FLD-6-TP7_,TP7,9/2/21,Astrangia poculata,September,,FLD-6-TP7.vsi,14,PP,3.6547,microns,male,4,66.492,26.92,50,,
